ann_id,image_id,filename,label,category_id,bbox,crop_position,cell_x_in_crop,cell_y_in_crop,crop_x1,crop_y1,crop_x2,crop_y2,sam_score,raw_path,bbox_path,mask_path
221,10,010.tiff,hard_negative,2,"[5066, 4564.5, 5116, 4614.5]",1,192,64,4899,4525,5155,4781,0.7089498043060303,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_221.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_221.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_221.png
222,10,010.tiff,hard_negative,2,"[779, 4613.5, 829, 4663.5]",1,192,64,612,4574,868,4830,0.7886357307434082,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_222.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_222.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_222.png
223,11,011.tiff,mitotic,1,"[4008, 228, 4058, 278]",2,64,192,3969,61,4225,317,0.67721027135849,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_223.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_223.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_223.png
224,11,011.tiff,mitotic,1,"[4014, 1967, 4064, 2017]",1,192,64,3847,1928,4103,2184,0.7225269675254822,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_224.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_224.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_224.png
225,11,011.tiff,mitotic,1,"[5620, 3265, 5670, 3315]",0,64,64,5581,3226,5837,3482,0.7179257869720459,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_225.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_225.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_225.png
226,12,012.tiff,hard_negative,2,"[1414, 1481, 1464, 1531]",0,64,64,1375,1442,1631,1698,0.8407588005065918,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_226.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_226.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_226.png
227,12,012.tiff,hard_negative,2,"[5452, 1881, 5502, 1931]",2,64,192,5413,1714,5669,1970,0.7551777958869934,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_227.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_227.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_227.png
228,12,012.tiff,hard_negative,2,"[6177, 1795, 6227, 1845]",0,64,64,6138,1756,6394,2012,0.7894161939620972,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_228.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_228.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_228.png
229,12,012.tiff,hard_negative,2,"[3693, 3599, 3743, 3649]",0,64,64,3654,3560,3910,3816,0.7313573956489563,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_229.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_229.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_229.png
230,12,012.tiff,hard_negative,2,"[6885, 3387, 6935, 3437]",3,192,192,6718,3220,6974,3476,0.6981956958770752,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_230.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_230.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_230.png
231,12,012.tiff,hard_negative,2,"[1801, 4412, 1851, 4462]",1,192,64,1634,4373,1890,4629,0.796146810054779,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_231.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_231.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_231.png
232,12,012.tiff,mitotic,1,"[3731, 4028, 3781, 4078]",0,64,64,3692,3989,3948,4245,0.7546333074569702,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_232.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_232.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_232.png
233,12,012.tiff,hard_negative,2,"[4199, 4056, 4249, 4106]",0,64,64,4160,4017,4416,4273,0.755500853061676,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_233.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_233.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_233.png
234,12,012.tiff,hard_negative,2,"[2691, 4812, 2741, 4862]",1,192,64,2524,4773,2780,5029,0.7486167550086975,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_234.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_234.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_234.png
235,12,012.tiff,hard_negative,2,"[3362, 4723, 3412, 4773]",0,64,64,3323,4684,3579,4940,0.7576625347137451,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_235.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_235.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_235.png
236,12,012.tiff,hard_negative,2,"[6522.5, 1217, 6572.5, 1267]",0,64,64,6483,1178,6739,1434,0.7959495186805725,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_236.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_236.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_236.png
237,12,012.tiff,hard_negative,2,"[1339.5, 4051.5, 1389.5, 4101.5]",1,192,64,1172,4012,1428,4268,0.8216795921325684,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_237.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_237.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_237.png
238,12,012.tiff,mitotic,1,"[6725, 1202, 6775, 1252]",3,192,192,6558,1035,6814,1291,0.8393893837928772,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_238.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_238.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_238.png
239,12,012.tiff,hard_negative,2,"[6770.5, 395.5, 6820.5, 445.5]",0,64,64,6731,356,6987,612,0.7519466876983643,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_239.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_239.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_239.png
240,13,013.tiff,mitotic,1,"[2512, 129, 2562, 179]",1,192,64,2345,90,2601,346,0.7392637133598328,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_240.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_240.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_240.png
241,13,013.tiff,mitotic,1,"[6008, 697, 6058, 747]",0,64,64,5969,658,6225,914,0.6071917414665222,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_241.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_241.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_241.png
242,13,013.tiff,mitotic,1,"[2098, 1545, 2148, 1595]",0,64,64,2059,1506,2315,1762,0.7839996218681335,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_242.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_242.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_242.png
243,13,013.tiff,mitotic,1,"[1823, 1580, 1873, 1630]",3,192,192,1656,1413,1912,1669,0.6681572794914246,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_243.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_243.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_243.png
244,13,013.tiff,hard_negative,2,"[206, 1840, 256, 1890]",2,64,192,167,1673,423,1929,0.7666880488395691,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_244.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_244.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_244.png
245,13,013.tiff,mitotic,1,"[174, 2123, 224, 2173]",2,64,192,135,1956,391,2212,0.7921795845031738,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_245.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_245.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_245.png
246,13,013.tiff,mitotic,1,"[5218, 1944, 5268, 1994]",1,192,64,5051,1905,5307,2161,0.6855150461196899,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_246.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_246.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_246.png
247,13,013.tiff,mitotic,1,"[5299, 2209, 5349, 2259]",2,64,192,5260,2042,5516,2298,0.7066201567649841,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_247.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_247.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_247.png
248,13,013.tiff,mitotic,1,"[1270, 2934, 1320, 2984]",1,192,64,1103,2895,1359,3151,0.7475981116294861,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_248.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_248.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_248.png
249,13,013.tiff,mitotic,1,"[1685, 2836, 1735, 2886]",2,64,192,1646,2669,1902,2925,0.8473945260047913,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_249.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_249.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_249.png
250,13,013.tiff,mitotic,1,"[4601, 2634, 4651, 2684]",3,192,192,4434,2467,4690,2723,0.7717211842536926,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_250.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_250.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_250.png
251,13,013.tiff,hard_negative,2,"[5196, 2544, 5246, 2594]",1,192,64,5029,2505,5285,2761,0.6833409667015076,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_251.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_251.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_251.png
252,13,013.tiff,hard_negative,2,"[1994, 3834, 2044, 3884]",2,64,192,1955,3667,2211,3923,0.7724117636680603,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_252.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_252.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_252.png
253,13,013.tiff,mitotic,1,"[4903, 3370, 4953, 3420]",3,192,192,4736,3203,4992,3459,0.7919348478317261,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_253.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_253.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_253.png
254,13,013.tiff,mitotic,1,"[6796, 3754, 6846, 3804]",2,64,192,6757,3587,7013,3843,0.6830913424491882,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_254.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_254.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_254.png
255,13,013.tiff,hard_negative,2,"[430, 4083, 480, 4133]",0,64,64,391,4044,647,4300,0.7714619636535645,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_255.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_255.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_255.png
256,13,013.tiff,hard_negative,2,"[1981, 4101, 2031, 4151]",0,64,64,1942,4062,2198,4318,0.7659614086151123,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_256.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_256.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_256.png
257,13,013.tiff,hard_negative,2,"[2409, 4191, 2459, 4241]",3,192,192,2242,4024,2498,4280,0.6662452816963196,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_257.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_257.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_257.png
258,13,013.tiff,mitotic,1,"[3039, 3969, 3089, 4019]",0,64,64,3000,3930,3256,4186,0.7376830577850342,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_258.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_258.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_258.png
259,13,013.tiff,mitotic,1,"[4986, 4540, 5036, 4590]",0,64,64,4947,4501,5203,4757,0.7091689109802246,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_259.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_259.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_259.png
260,13,013.tiff,mitotic,1,"[5242, 3938, 5292, 3988]",1,192,64,5075,3899,5331,4155,0.7118234634399414,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_260.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_260.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_260.png
261,13,013.tiff,hard_negative,2,"[311, 4722, 361, 4772]",2,64,192,272,4555,528,4811,0.7777981758117676,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_261.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_261.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_261.png
262,13,013.tiff,mitotic,1,"[3631, 5352, 3681, 5402]",1,192,221,3464,5156,3720,5412,0.757079541683197,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_262.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_262.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_262.png
263,13,013.tiff,mitotic,1,"[3702, 5337, 3752, 5387]",2,64,206,3663,5156,3919,5412,0.6694743633270264,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_263.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_263.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_263.png
264,13,013.tiff,hard_negative,2,"[3044, 4919, 3094, 4969]",0,64,64,3005,4880,3261,5136,0.7657191157341003,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_264.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_264.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_264.png
265,13,013.tiff,hard_negative,2,"[4931, 4962, 4981, 5012]",1,192,64,4764,4923,5020,5179,0.7493235468864441,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_265.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_265.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_265.png
266,13,013.tiff,hard_negative,2,"[5549, 5213, 5599, 5263]",2,64,192,5510,5046,5766,5302,0.7461209297180176,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_266.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_266.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_266.png
267,13,013.tiff,hard_negative,2,"[6170, 5130, 6220, 5180]",2,64,192,6131,4963,6387,5219,0.7537767291069031,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_267.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_267.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_267.png
268,13,013.tiff,mitotic,1,"[3093, 1359, 3143, 1409]",1,192,64,2926,1320,3182,1576,0.7353766560554504,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_268.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_268.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_268.png
269,13,013.tiff,hard_negative,2,"[136, 637, 186, 687]",3,161,192,0,470,256,726,0.8009814620018005,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_269.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_269.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_269.png
270,13,013.tiff,hard_negative,2,"[6344, 2336.5, 6394, 2386.5]",2,64,192,6305,2169,6561,2425,0.7485487461090088,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_270.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_270.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_270.png
271,13,013.tiff,hard_negative,2,"[3217, 4133, 3267, 4183]",0,64,64,3178,4094,3434,4350,0.7511038780212402,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_271.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_271.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_271.png
272,13,013.tiff,hard_negative,2,"[3027, 2996, 3077, 3046]",2,64,192,2988,2829,3244,3085,0.7241269946098328,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_272.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_272.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_272.png
273,14,014.tiff,hard_negative,2,"[1848, 50, 1898, 100]",0,64,64,1809,11,2065,267,0.8204027414321899,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_273.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_273.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_273.png
274,14,014.tiff,hard_negative,2,"[1075, 719, 1125, 769]",1,192,64,908,680,1164,936,0.8440377712249756,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_274.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_274.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_274.png
275,14,014.tiff,hard_negative,2,"[3095, 753, 3145, 803]",2,64,192,3056,586,3312,842,0.7875272035598755,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_275.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_275.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_275.png
