ann_id,image_id,filename,label,category_id,condition,ground_truth,prediction,confidence,response,explanation
28,3,003.tiff,hard_negative,2,raw,0,0,95,"No, 95% confidence. The cell at the center of the image is a hyperchromatic, irregularly shaped tumor cell nucleus with a clearly defined nuclear boundary, lacking the distinct chromosome structure or arrangement required to be classified as a mitotic figure.","The cell at the center of the image is a hyperchromatic, irregularly shaped tumor cell nucleus with a clearly defined nuclear boundary, lacking the distinct chromosome structure or arrangement required to be classified as a mitotic figure."
28,3,003.tiff,hard_negative,2,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits clear condensation of chromatin into distinct, angular structures lacking a visible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or early metaphase stage.","The cell exhibits clear condensation of chromatin into distinct, angular structures lacking a visible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or early metaphase stage."
28,3,003.tiff,hard_negative,2,mask,0,0,90,"No, 90% confidence. The nucleus shows a dark, pyknotic, and shrunken appearance typical of an apoptotic cell, rather than the defined, organized chromosomal structures characteristic of a mitotic figure.","The nucleus shows a dark, pyknotic, and shrunken appearance typical of an apoptotic cell, rather than the defined, organized chromosomal structures characteristic of a mitotic figure."
29,3,003.tiff,mitotic,1,raw,1,0,95,"No, 95% confidence. The cell at the center has an intact nuclear membrane and a round, hyperchromatic appearance consistent with a dense interphase nucleus, rather than the defined chromosomal morphology characteristic of active mitosis.","The cell at the center has an intact nuclear membrane and a round, hyperchromatic appearance consistent with a dense interphase nucleus, rather than the defined chromosomal morphology characteristic of active mitosis."
29,3,003.tiff,mitotic,1,bbox,1,1,90,"Yes, 90% confidence. The cell within the box displays a clear, irregular condensation of chromatin characteristic of mitotic figures, lacking a defined nuclear membrane and showing distinct chromosomal arrangement.","The cell within the box displays a clear, irregular condensation of chromatin characteristic of mitotic figures, lacking a defined nuclear membrane and showing distinct chromosomal arrangement."
29,3,003.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears as a small, smooth, hyperchromatic, and rounded structure with an intact nuclear boundary, consistent with an apoptotic or pyknotic cell rather than the distinct, disorganized chromosomal arrangement characteristic of a mitotic figure.","The highlighted nucleus appears as a small, smooth, hyperchromatic, and rounded structure with an intact nuclear boundary, consistent with an apoptotic or pyknotic cell rather than the distinct, disorganized chromosomal arrangement characteristic of a mitotic figure."
30,3,003.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The central cell displays highly condensed, distinct chromosomal material characteristic of the anaphase stage of mitosis, with no visible nuclear membrane.","The central cell displays highly condensed, distinct chromosomal material characteristic of the anaphase stage of mitosis, with no visible nuclear membrane."
30,3,003.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits characteristic condensed, paired chromosomal material (dyads) pulling toward opposite poles, which is diagnostic of the anaphase stage of mitosis.","The cell clearly exhibits characteristic condensed, paired chromosomal material (dyads) pulling toward opposite poles, which is diagnostic of the anaphase stage of mitosis."
30,3,003.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, distinct chromosomal arms arranged in a characteristic mitotic pattern, with no visible nuclear membrane.","The cell clearly exhibits condensed, distinct chromosomal arms arranged in a characteristic mitotic pattern, with no visible nuclear membrane."
31,3,003.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows classic features of a mitotic figure, including clearly condensed, dark, angular chromosome clusters and the absence of a defined nuclear membrane.","The cell at the center shows classic features of a mitotic figure, including clearly condensed, dark, angular chromosome clusters and the absence of a defined nuclear membrane."
31,3,003.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits the distinct, condensed, and angular chromosomal arrangement characteristic of a mitotic figure, with no visible nuclear membrane.","The cell exhibits the distinct, condensed, and angular chromosomal arrangement characteristic of a mitotic figure, with no visible nuclear membrane."
31,3,003.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears as a shrunken, pyknotic, and fragmented structure consistent with apoptosis rather than the distinct, ordered chromosomal configuration required for active mitosis.","The highlighted nucleus appears as a shrunken, pyknotic, and fragmented structure consistent with apoptosis rather than the distinct, ordered chromosomal configuration required for active mitosis."
32,3,003.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center clearly exhibits condensed, dark, elongated chromosomal material arranged in a V-shape typical of anaphase, with no visible nuclear membrane.","The cell at the center clearly exhibits condensed, dark, elongated chromosomal material arranged in a V-shape typical of anaphase, with no visible nuclear membrane."
32,3,003.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, dark chromosomal material with a distinct, elongated, and irregular shape characteristic of a mitotic figure, with no visible nuclear membrane.","The cell shows highly condensed, dark chromosomal material with a distinct, elongated, and irregular shape characteristic of a mitotic figure, with no visible nuclear membrane."
32,3,003.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The highlighted region displays condensed, dark chromosomal material arranged in a distinct, irregular, and somewhat linear configuration characteristic of a cell in the metaphase or anaphase stage of mitosis, with no discernible nuclear membrane.","The highlighted region displays condensed, dark chromosomal material arranged in a distinct, irregular, and somewhat linear configuration characteristic of a cell in the metaphase or anaphase stage of mitosis, with no discernible nuclear membrane."
33,3,003.tiff,hard_negative,2,raw,0,0,95,"No, 95% confidence. The cell at the center shows a pyknotic, hyperchromatic nucleus consistent with apoptosis rather than the organized, clear chromosomal structure required to identify a mitotic figure.","The cell at the center shows a pyknotic, hyperchromatic nucleus consistent with apoptosis rather than the organized, clear chromosomal structure required to identify a mitotic figure."
33,3,003.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell appears to be a fragmented or shrunken nucleus consistent with apoptosis, lacking the defined, organized chromosome architecture required for a positive mitotic identification.","The cell appears to be a fragmented or shrunken nucleus consistent with apoptosis, lacking the defined, organized chromosome architecture required for a positive mitotic identification."
33,3,003.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The highlighted nucleus is hyperchromatic and displays a smooth, rounded contour with an intact nuclear boundary, which is characteristic of a pyknotic or apoptotic cell rather than the distinct, jagged chromosomal architecture of an active mitotic figure.","The highlighted nucleus is hyperchromatic and displays a smooth, rounded contour with an intact nuclear boundary, which is characteristic of a pyknotic or apoptotic cell rather than the distinct, jagged chromosomal architecture of an active mitotic figure."
34,3,003.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center exhibits densely packed, irregular, and angular chromosomal material with no discernible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell at the center exhibits densely packed, irregular, and angular chromosomal material with no discernible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage."
34,3,003.tiff,mitotic,1,bbox,1,0,90,"No, 90% confidence. The cell exhibits a dark, hyperchromatic, and relatively smooth, round appearance with a visible nuclear boundary, which is characteristic of a pyknotic or hyperchromatic interphase nucleus rather than the distinct chromosome arrangements of a mitotic figure.","The cell exhibits a dark, hyperchromatic, and relatively smooth, round appearance with a visible nuclear boundary, which is characteristic of a pyknotic or hyperchromatic interphase nucleus rather than the distinct chromosome arrangements of a mitotic figure."
