ann_id,image_id,filename,label,category_id,crop_position,cell_x_in_crop,cell_y_in_crop,condition,ground_truth,prediction,confidence,response,explanation
26,3,003.tiff,mitotic,1,1,192,64,raw,1,1,95,"Yes, 95% confidence. The cell in the upper-right quadrant clearly displays dark, condensed chromosomal material arranged in a distinct, irregular configuration indicative of an active mitotic figure, with no visible nuclear membrane.","The cell in the upper-right quadrant clearly displays dark, condensed chromosomal material arranged in a distinct, irregular configuration indicative of an active mitotic figure, with no visible nuclear membrane."
26,3,003.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell in the bounding box displays condensed, dark chromosomal material with a distinct, angular/stretched shape characteristic of a mitotic figure (metaphase/anaphase) and lacks an intact nuclear membrane.","The cell in the bounding box displays condensed, dark chromosomal material with a distinct, angular/stretched shape characteristic of a mitotic figure (metaphase/anaphase) and lacks an intact nuclear membrane."
26,3,003.tiff,mitotic,1,1,192,64,mask,1,1,95,"Yes, 95% confidence. The cell shows clear, condensed, and elongated chromosomal material in a characteristic mitotic configuration with a loss of a distinct nuclear membrane, consistent with active mitosis.","The cell shows clear, condensed, and elongated chromosomal material in a characteristic mitotic configuration with a loss of a distinct nuclear membrane, consistent with active mitosis."
27,3,003.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area has a dense, hyperchromatic, and rounded appearance with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus rather than the distinct, dispersed chromosomal structure of an active mitotic figure.","The cell in the upper-right area has a dense, hyperchromatic, and rounded appearance with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus rather than the distinct, dispersed chromosomal structure of an active mitotic figure."
27,3,003.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the distinct organized chromosomal structures required for mitosis.","The cell exhibits a dark, pyknotic, and shrunken appearance characteristic of an apoptotic cell rather than the distinct organized chromosomal structures required for mitosis."
27,3,003.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The cell exhibits a dark, round, and relatively smooth-bordered nucleus with an intact nuclear membrane, which is characteristic of a pyknotic or hyperchromatic cell rather than the defined chromosomal structure of a mitotic figure.","The cell exhibits a dark, round, and relatively smooth-bordered nucleus with an intact nuclear membrane, which is characteristic of a pyknotic or hyperchromatic cell rather than the defined chromosomal structure of a mitotic figure."
28,3,003.tiff,hard_negative,2,2,64,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-left area shows a darkly stained, condensed, and relatively spherical nucleus with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus rather than the distinct, separated chromosomal arms of an active mitotic figure.","The cell in the lower-left area shows a darkly stained, condensed, and relatively spherical nucleus with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus rather than the distinct, separated chromosomal arms of an active mitotic figure."
28,3,003.tiff,hard_negative,2,2,64,192,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clear condensation of chromosomes into a distinct, bipartite V-shaped configuration, characteristic of a mitotic figure in the process of chromosome segregation.","The cell exhibits clear condensation of chromosomes into a distinct, bipartite V-shaped configuration, characteristic of a mitotic figure in the process of chromosome segregation."
28,3,003.tiff,hard_negative,2,2,64,192,mask,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and somewhat rounded appearance typical of a degenerating or apoptotic nucleus rather than the distinct, elongated, or star-shaped chromosomal patterns of an active mitotic figure.","The cell exhibits a dark, pyknotic, and somewhat rounded appearance typical of a degenerating or apoptotic nucleus rather than the distinct, elongated, or star-shaped chromosomal patterns of an active mitotic figure."
29,3,003.tiff,mitotic,1,0,64,64,raw,1,0,95,"No, 95% confidence. The cell in the upper-left area displays a hyperchromatic, rounded nucleus with an intact nuclear membrane, which is characteristic of a typical breast carcinoma cell rather than an active mitotic figure.","The cell in the upper-left area displays a hyperchromatic, rounded nucleus with an intact nuclear membrane, which is characteristic of a typical breast carcinoma cell rather than an active mitotic figure."
29,3,003.tiff,mitotic,1,0,64,64,bbox,1,0,95,"No, 95% confidence. The cell exhibits a dark, round, and somewhat uniform nucleus with an intact nuclear membrane, which is characteristic of a hyperchromatic nucleus rather than the distinct condensed chromosome arms required to identify a mitotic figure.","The cell exhibits a dark, round, and somewhat uniform nucleus with an intact nuclear membrane, which is characteristic of a hyperchromatic nucleus rather than the distinct condensed chromosome arms required to identify a mitotic figure."
29,3,003.tiff,mitotic,1,0,64,64,mask,1,0,95,"No, 95% confidence. The cell in the highlighted region appears as a hyperchromatic, round nucleus with an intact nuclear membrane, lacking the characteristic condensed chromosomal architecture required for a mitotic figure.","The cell in the highlighted region appears as a hyperchromatic, round nucleus with an intact nuclear membrane, lacking the characteristic condensed chromosomal architecture required for a mitotic figure."
30,3,003.tiff,mitotic,1,0,64,64,raw,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark chromosomal material arranged in a characteristic V-shape, indicative of a mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed, dark chromosomal material arranged in a characteristic V-shape, indicative of a mitotic figure, with no visible nuclear membrane."
30,3,003.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, V-shaped chromosome clusters characteristic of anaphase during active mitosis, with no visible nuclear membrane.","The cell clearly exhibits condensed, V-shaped chromosome clusters characteristic of anaphase during active mitosis, with no visible nuclear membrane."
30,3,003.tiff,mitotic,1,0,64,64,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, V-shaped chromosomal material and lacks an intact nuclear membrane, which are classic features of a cell in anaphase of mitosis.","The cell clearly exhibits condensed, V-shaped chromosomal material and lacks an intact nuclear membrane, which are classic features of a cell in anaphase of mitosis."
31,3,003.tiff,mitotic,1,3,192,192,raw,1,0,95,"No, 95% confidence. The cell in the lower-right area displays a hyperchromatic, round nucleus with an intact nuclear membrane, which is consistent with a dense interphase nucleus rather than the distinct, disassembled chromosomal architecture of a mitotic figure.","The cell in the lower-right area displays a hyperchromatic, round nucleus with an intact nuclear membrane, which is consistent with a dense interphase nucleus rather than the distinct, disassembled chromosomal architecture of a mitotic figure."
31,3,003.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear, condensed chromosomal material forming a distinct, irregular shape indicative of a mitotic figure, with no visible nuclear membrane.","The cell exhibits clear, condensed chromosomal material forming a distinct, irregular shape indicative of a mitotic figure, with no visible nuclear membrane."
31,3,003.tiff,mitotic,1,3,192,192,mask,1,0,95,"No, 95% confidence. The highlighted cell exhibits a smooth, rounded appearance and lacks the characteristic condensed, distinct chromosome arms indicative of active mitosis.","The highlighted cell exhibits a smooth, rounded appearance and lacks the characteristic condensed, distinct chromosome arms indicative of active mitosis."
32,3,003.tiff,mitotic,1,0,64,64,raw,1,1,95,"Yes, 95% confidence. The cell in the upper-left quadrant clearly displays condensed, dark chromosomal material arranged in a V-shaped/split pattern characteristic of the mitotic phase, with no visible nuclear membrane.","The cell in the upper-left quadrant clearly displays condensed, dark chromosomal material arranged in a V-shaped/split pattern characteristic of the mitotic phase, with no visible nuclear membrane."
32,3,003.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed chromosomes aligned in a distinct, dark, plate-like configuration, which is a classic morphological feature of a cell in metaphase.","The cell clearly exhibits condensed chromosomes aligned in a distinct, dark, plate-like configuration, which is a classic morphological feature of a cell in metaphase."
32,3,003.tiff,mitotic,1,0,64,64,mask,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark, V-shaped chromosomal structures characteristic of an active mitotic figure, with no visible intact nuclear membrane.","The cell clearly exhibits condensed, dark, V-shaped chromosomal structures characteristic of an active mitotic figure, with no visible intact nuclear membrane."
